name,fields,n_fields,num_queries_with_pos,num_eval_queries,selection_k,selection_cmc,cmc@1,cmc@2,cmc@3,cmc@4,cmc@5,cmc@6,cmc@7,cmc@8,cmc@9,cmc@10,cmc@11,cmc@12,cmc@13,cmc@14,cmc@15,cmc@16,cmc@17,cmc@18,cmc@19,cmc@20,cmc@21,cmc@22,cmc@23,cmc@24,cmc@25,cmc@26,cmc@27,cmc@28,cmc@29,cmc@30,cmc@31,cmc@32,cmc@33,cmc@34,cmc@35,cmc@36,map@1,map@2,map@3,map@4,map@5,map@6,map@7,map@8,map@9,map@10,map@11,map@12,map@13,map@14,map@15,map@16,map@17,map@18,map@19,map@20,map@21,map@22,map@23,map@24,map@25,map@26,map@27,map@28,map@29,map@30,map@31,map@32,map@33,map@34,map@35,map@36
num_apparent_arms + disk color + madreporite_descriptions,num_apparent_arms + disk color + madreporite_descriptions,3,61,56,36,1.0,0.10714285714285714,0.16071428571428573,0.25,0.26785714285714285,0.39285714285714285,0.42857142857142855,0.5,0.5178571428571429,0.5357142857142857,0.5714285714285714,0.6607142857142857,0.6785714285714286,0.7321428571428571,0.7321428571428571,0.75,0.7678571428571429,0.8035714285714286,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.875,0.875,0.875,0.875,0.8928571428571429,0.9285714285714286,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.9821428571428571,1.0,1.0,0.10714285714285714,0.13392857142857142,0.1636904761904762,0.1681547619047619,0.19315476190476194,0.19910714285714287,0.20931122448979592,0.21154336734693877,0.21352749433106574,0.2170989229024943,0.2238629921665636,0.22535108740465884,0.22947196652553795,0.22947196652553795,0.23066244271601413,0.23177851414458556,0.23387935448072,0.23487141797278352,0.23487141797278352,0.23487141797278352,0.23487141797278352,0.23487141797278352,0.23720061051936733,0.23720061051936733,0.23720061051936733,0.23720061051936733,0.23786198618074297,0.23913749638482465,0.2397532599316227,0.2397532599316227,0.2397532599316227,0.2397532599316227,0.2397532599316227,0.24080368009968992,0.24131388418132255,0.24131388418132255
num_apparent_arms + disk color + reticulation_descriptions,num_apparent_arms + disk color + reticulation_descriptions,3,61,56,36,1.0,0.125,0.16071428571428573,0.21428571428571427,0.26785714285714285,0.375,0.4107142857142857,0.48214285714285715,0.5,0.5178571428571429,0.5714285714285714,0.6071428571428571,0.6607142857142857,0.6964285714285714,0.7142857142857143,0.7321428571428571,0.75,0.8214285714285714,0.8392857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.875,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.9107142857142857,0.9285714285714286,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.9821428571428571,1.0,1.0,0.125,0.14285714285714285,0.16071428571428573,0.17410714285714285,0.1955357142857143,0.20148809523809527,0.2116921768707483,0.21392431972789114,0.21590844671201811,0.221265589569161,0.22315952896310037,0.2276238146773861,0.23037106742463884,0.23164657762872046,0.23283705381919664,0.23395312524776807,0.23815480592003696,0.23914686941210042,0.2400867190361606,0.2400867190361606,0.2400867190361606,0.2408984073478489,0.24167480486337684,0.24167480486337684,0.24167480486337684,0.24167480486337684,0.24233618052475253,0.24297393562679334,0.24358969917359138,0.24358969917359138,0.24358969917359138,0.24358969917359138,0.24358969917359138,0.2446401193416586,0.24515032342329127,0.24515032342329127
num_apparent_arms + disk color + arm color,num_apparent_arms + disk color + arm color,3,61,56,36,1.0,0.07142857142857142,0.08928571428571429,0.17857142857142858,0.21428571428571427,0.25,0.26785714285714285,0.35714285714285715,0.375,0.375,0.4107142857142857,0.42857142857142855,0.4642857142857143,0.48214285714285715,0.5178571428571429,0.5535714285714286,0.625,0.6607142857142857,0.7857142857142857,0.8214285714285714,0.8571428571428571,0.8928571428571429,0.8928571428571429,0.9107142857142857,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.9642857142857143,0.9642857142857143,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9821428571428571,1.0,1.0,0.07142857142857142,0.08035714285714286,0.11011904761904759,0.11904761904761903,0.12619047619047616,0.12916666666666662,0.141921768707483,0.14415391156462584,0.14415391156462584,0.1477253401360544,0.149348716759431,0.15232490723562148,0.15369853360924784,0.15624955401741114,0.1586305063983635,0.16309479211264924,0.16519563244878369,0.17214007689322816,0.17401977614134845,0.17580549042706273,0.17750617069917157,0.17750617069917157,0.17850093001594172,0.179989025254037,0.179989025254037,0.179989025254037,0.179989025254037,0.179989025254037,0.18060478880083503,0.18060478880083503,0.18118082566719448,0.18118082566719448,0.18118082566719448,0.18118082566719448,0.18169102974882714,0.18169102974882714
num_apparent_arms + madreporite_descriptions + reticulation_descriptions,num_apparent_arms + madreporite_descriptions + reticulation_descriptions,3,61,53,36,1.0,0.11320754716981132,0.22641509433962265,0.2641509433962264,0.3584905660377358,0.41509433962264153,0.4339622641509434,0.5283018867924528,0.5283018867924528,0.6226415094339622,0.6226415094339622,0.6792452830188679,0.6792452830188679,0.6792452830188679,0.6792452830188679,0.6792452830188679,0.6981132075471698,0.7547169811320755,0.7735849056603774,0.7924528301886793,0.8113207547169812,0.8490566037735849,0.8490566037735849,0.8490566037735849,0.8490566037735849,0.8867924528301887,0.9245283018867925,0.9245283018867925,0.9245283018867925,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.9622641509433962,1.0,1.0,1.0,0.11320754716981132,0.16981132075471697,0.18238993710691823,0.20597484276729558,0.2172955974842767,0.22044025157232702,0.23391734052111413,0.23391734052111413,0.24439952081461513,0.24156933213536985,0.24671512973399765,0.24671512973399765,0.24671512973399765,0.24671512973399765,0.24671512973399765,0.24789437501701653,0.25122400875730505,0.2522722267866552,0.2532652754460395,0.2542086716724546,0.2560056168656262,0.2560056168656262,0.2560056168656262,0.2560056168656262,0.25751505082789033,0.2589664296377597,0.2589664296377597,0.2589664296377597,0.26026766581212535,0.26026766581212535,0.26026766581212535,0.26026766581212535,0.26026766581212535,0.2613775437255549,0.2613775437255549,0.2613775437255549
num_apparent_arms + madreporite_descriptions + arm color,num_apparent_arms + madreporite_descriptions + arm color,3,61,54,36,1.0,0.05555555555555555,0.07407407407407407,0.12962962962962962,0.12962962962962962,0.18518518518518517,0.2037037037037037,0.25925925925925924,0.2777777777777778,0.2962962962962963,0.37037037037037035,0.42592592592592593,0.48148148148148145,0.5,0.6296296296296297,0.7037037037037037,0.7407407407407407,0.7777777777777778,0.8148148148148148,0.8148148148148148,0.8518518518518519,0.8703703703703703,0.8703703703703703,0.8703703703703703,0.8888888888888888,0.8888888888888888,0.9259259259259259,0.9444444444444444,0.9444444444444444,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.9814814814814815,1.0,1.0,1.0,1.0,0.05555555555555555,0.06481481481481481,0.08333333333333333,0.08333333333333333,0.09444444444444446,0.09753086419753086,0.1054673721340388,0.10778218694885362,0.1098398001175779,0.11724720752498528,0.12229771257549034,0.12692734220511998,0.1283518436296214,0.13761110288888062,0.14254937449381888,0.14486418930863368,0.14704283854610645,0.1491004517148307,0.1491004517148307,0.15095230356668254,0.1518341377818501,0.15205860467298368,0.15205860467298368,0.15283020961125526,0.15283020961125526,0.1542547110357567,0.15494058209199812,0.15494058209199812,0.1562177213001718,0.1562177213001718,0.1562177213001718,0.1562177213001718,0.1567788885280057,0.1567788885280057,0.1567788885280057,0.1567788885280057
num_apparent_arms + reticulation_descriptions + arm color,num_apparent_arms + reticulation_descriptions + arm color,3,61,54,36,1.0,0.05555555555555555,0.09259259259259259,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.2777777777777778,0.2962962962962963,0.3148148148148148,0.35185185185185186,0.4074074074074074,0.42592592592592593,0.5185185185185185,0.6111111111111112,0.6666666666666666,0.7222222222222222,0.7777777777777778,0.7962962962962963,0.7962962962962963,0.8148148148148148,0.8518518518518519,0.8888888888888888,0.8888888888888888,0.9074074074074074,0.9259259259259259,0.9259259259259259,0.9444444444444444,0.9444444444444444,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.9814814814814815,1.0,1.0,1.0,1.0,0.05555555555555555,0.07407407407407407,0.08024691358024691,0.09413580246913579,0.10524691358024692,0.10524691358024692,0.11318342151675484,0.11549823633156965,0.11755584950029394,0.12125955320399762,0.12631005825450267,0.1278532681310459,0.13497577525355298,0.1415895318673096,0.14529323557101329,0.1487654577932355,0.15203343164944463,0.15306223823380677,0.15306223823380677,0.1539881641597327,0.15575183259006778,0.1576157094539447,0.1576157094539447,0.15838731439221632,0.15912805513295705,0.15912805513295705,0.15981392618919849,0.15981392618919849,0.16109106539737217,0.16109106539737217,0.16109106539737217,0.16109106539737217,0.1616522326252061,0.1616522326252061,0.1616522326252061,0.1616522326252061
stripe_descriptions + rosette_descriptions + disk color,stripe_descriptions + rosette_descriptions + disk color,3,61,56,36,1.0,0.125,0.23214285714285715,0.26785714285714285,0.30357142857142855,0.32142857142857145,0.3392857142857143,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5178571428571429,0.5535714285714286,0.5714285714285714,0.5892857142857143,0.625,0.6428571428571429,0.6785714285714286,0.7142857142857143,0.7678571428571429,0.7857142857142857,0.8214285714285714,0.8392857142857143,0.9107142857142857,0.9107142857142857,0.9107142857142857,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9464285714285714,0.9821428571428571,0.9821428571428571,0.9821428571428571,1.0,1.0,0.125,0.17857142857142858,0.19047619047619047,0.1994047619047619,0.20297619047619045,0.20595238095238094,0.21870748299319723,0.21870748299319723,0.21870748299319723,0.22763605442176862,0.2308828076685219,0.23237090290661716,0.23374452928024353,0.23629554968840674,0.23748602587888293,0.23971816873602578,0.24181900907216022,0.24479519954835074,0.24573504917241087,0.24752076345812518,0.2483711035941796,0.25161785684093285,0.25161785684093285,0.25161785684093285,0.2523321425552186,0.25249374565799815,0.25249374565799815,0.25249374565799815,0.25249374565799815,0.25249374565799815,0.2530697825243576,0.254185853952929,0.254185853952929,0.254185853952929,0.25469605803456163,0.25469605803456163
stripe_descriptions + rosette_descriptions + madreporite_descriptions,stripe_descriptions + rosette_descriptions + madreporite_descriptions,3,61,55,36,1.0,0.10909090909090909,0.12727272727272726,0.16363636363636364,0.2,0.2545454545454545,0.2727272727272727,0.3090909090909091,0.38181818181818183,0.43636363636363634,0.5454545454545454,0.5818181818181818,0.6,0.6545454545454545,0.7636363636363637,0.7636363636363637,0.8363636363636363,0.8727272727272727,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9454545454545454,0.9454545454545454,0.9454545454545454,0.9454545454545454,0.9818181818181818,0.9818181818181818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10909090909090909,0.11818181818181818,0.13030303030303028,0.13939393939393938,0.1503030303030303,0.15333333333333335,0.15852813852813857,0.16761904761904767,0.1736796536796537,0.18458874458874458,0.18789452971271148,0.189409681227863,0.19360548542366723,0.20139769321587495,0.20139769321587495,0.2059431477613295,0.20808218519448457,0.21010238721468663,0.21010238721468663,0.21010238721468663,0.21010238721468663,0.21175527977667008,0.21175527977667008,0.21175527977667008,0.21175527977667008,0.21315388117527148,0.21315388117527148,0.21380323182462213,0.21380323182462213,0.21380323182462213,0.21380323182462213,0.21380323182462213,0.21380323182462213,0.21380323182462213,0.21380323182462213,0.21380323182462213
stripe_descriptions + rosette_descriptions + reticulation_descriptions,stripe_descriptions + rosette_descriptions + reticulation_descriptions,3,61,55,36,1.0,0.10909090909090909,0.14545454545454545,0.16363636363636364,0.2727272727272727,0.3090909090909091,0.3090909090909091,0.32727272727272727,0.34545454545454546,0.45454545454545453,0.4727272727272727,0.509090909090909,0.5636363636363636,0.6181818181818182,0.6727272727272727,0.7090909090909091,0.8181818181818182,0.8181818181818182,0.8545454545454545,0.8909090909090909,0.8909090909090909,0.8909090909090909,0.8909090909090909,0.8909090909090909,0.8909090909090909,0.8909090909090909,0.8909090909090909,0.9090909090909091,0.9090909090909091,0.9272727272727272,0.9272727272727272,0.9636363636363636,0.9818181818181818,1.0,1.0,1.0,1.0,0.10909090909090909,0.12727272727272726,0.13333333333333333,0.16060606060606059,0.1678787878787879,0.1678787878787879,0.17047619047619048,0.17274891774891776,0.18487012987012988,0.18668831168831168,0.1899940968122786,0.19453955135773315,0.19873535555353736,0.20263145944964123,0.20505570187388364,0.21187388369206547,0.21187388369206547,0.21389408571226745,0.2158079613103536,0.2158079613103536,0.21597446147685376,0.21597446147685376,0.21597446147685376,0.21597446147685376,0.21597446147685376,0.21597446147685376,0.21664786215025442,0.21664786215025442,0.21727482139790333,0.21727482139790333,0.21844784192576255,0.21901602374394438,0.2195669879312722,0.2195669879312722,0.2195669879312722,0.2195669879312722
stripe_descriptions + rosette_descriptions + arm color,stripe_descriptions + rosette_descriptions + arm color,3,61,55,36,1.0,0.10909090909090909,0.12727272727272726,0.16363636363636364,0.2,0.21818181818181817,0.2545454545454545,0.2909090909090909,0.36363636363636365,0.36363636363636365,0.4,0.4,0.43636363636363634,0.43636363636363634,0.509090909090909,0.5454545454545454,0.6,0.6363636363636364,0.6363636363636364,0.6727272727272727,0.6727272727272727,0.7636363636363637,0.8,0.9090909090909091,0.9090909090909091,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9454545454545454,0.9636363636363636,0.9636363636363636,0.9818181818181818,0.9818181818181818,1.0,1.0,0.10909090909090909,0.11818181818181818,0.13030303030303028,0.13939393939393938,0.14303030303030304,0.1490909090909091,0.15428571428571428,0.16337662337662337,0.16337662337662337,0.16701298701298703,0.16701298701298703,0.17004329004329005,0.17004329004329005,0.17523809523809522,0.17766233766233763,0.18107142857142855,0.18321046600458363,0.18321046600458363,0.18512434160266975,0.18512434160266975,0.18945334593167407,0.19110623849365754,0.19584932149761008,0.19584932149761008,0.19657659422488286,0.19657659422488286,0.19657659422488286,0.19657659422488286,0.19680829655553567,0.1974143571615963,0.19800086742552592,0.19800086742552592,0.19855183161285375,0.19855183161285375,0.19907131213233425,0.19907131213233425
stripe_descriptions + disk color + madreporite_descriptions,stripe_descriptions + disk color + madreporite_descriptions,3,61,56,36,1.0,0.03571428571428571,0.07142857142857142,0.14285714285714285,0.25,0.30357142857142855,0.32142857142857145,0.375,0.375,0.39285714285714285,0.4107142857142857,0.4107142857142857,0.44642857142857145,0.4642857142857143,0.4642857142857143,0.5178571428571429,0.5714285714285714,0.5714285714285714,0.5892857142857143,0.6607142857142857,0.6607142857142857,0.7142857142857143,0.8035714285714286,0.8035714285714286,0.8214285714285714,0.8392857142857143,0.8928571428571429,0.9107142857142857,0.9107142857142857,0.9107142857142857,0.9107142857142857,0.9107142857142857,0.9285714285714286,0.9642857142857143,0.9642857142857143,1.0,1.0,0.03571428571428571,0.05357142857142857,0.0773809523809524,0.10416666666666666,0.11488095238095238,0.11785714285714285,0.12551020408163266,0.12551020408163266,0.12749433106575966,0.12928004535147394,0.12928004535147394,0.1322562358276644,0.13362986220129078,0.13362986220129078,0.13720129077271934,0.1405495050584336,0.1405495050584336,0.1415415685504971,0.1453009670467377,0.1453009670467377,0.14785198745490094,0.15203530413821767,0.15203530413821767,0.15277935175726529,0.153493637471551,0.15555407703199056,0.1562154526933662,0.1562154526933662,0.1562154526933662,0.1562154526933662,0.1562154526933662,0.15677348840765193,0.15785573948990303,0.15785573948990303,0.15887614765316835,0.15887614765316835
stripe_descriptions + disk color + reticulation_descriptions,stripe_descriptions + disk color + reticulation_descriptions,3,61,56,36,1.0,0.03571428571428571,0.07142857142857142,0.16071428571428573,0.26785714285714285,0.32142857142857145,0.3392857142857143,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.44642857142857145,0.4642857142857143,0.5,0.5178571428571429,0.5357142857142857,0.5714285714285714,0.5714285714285714,0.5892857142857143,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6428571428571429,0.6607142857142857,0.6607142857142857,0.7678571428571429,0.7678571428571429,0.8214285714285714,0.8392857142857143,0.875,0.8928571428571429,0.8928571428571429,0.9285714285714286,0.9464285714285714,0.9464285714285714,0.9642857142857143,1.0,1.0,0.03571428571428571,0.05357142857142857,0.08333333333333334,0.1101190476190476,0.12083333333333332,0.1238095238095238,0.13656462585034015,0.13656462585034015,0.13656462585034015,0.13835034013605443,0.13997371675943107,0.14294990723562154,0.1443235336092479,0.14559904381332953,0.1479799961942819,0.1479799961942819,0.14903041636234912,0.15002247985441267,0.15002247985441267,0.15002247985441267,0.15172316012652148,0.1525348484382098,0.1525348484382098,0.15699913415249553,0.15699913415249553,0.15905957371293508,0.15972094937431075,0.16103897658519511,0.16165474013199313,0.16165474013199313,0.16280681386471205,0.16336484957899775,0.16336484957899775,0.16389005966303136,0.16491046782629667,0.16491046782629667
stripe_descriptions + disk color + arm color,stripe_descriptions + disk color + arm color,3,61,56,36,1.0,0.03571428571428571,0.05357142857142857,0.17857142857142858,0.17857142857142858,0.23214285714285715,0.23214285714285715,0.26785714285714285,0.32142857142857145,0.3392857142857143,0.39285714285714285,0.39285714285714285,0.39285714285714285,0.42857142857142855,0.4642857142857143,0.5,0.5178571428571429,0.5714285714285714,0.625,0.6607142857142857,0.6785714285714286,0.6964285714285714,0.6964285714285714,0.6964285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8392857142857143,0.8928571428571429,0.9285714285714286,0.9464285714285714,0.9464285714285714,0.9642857142857143,1.0,0.03571428571428571,0.044642857142857144,0.08630952380952381,0.08630952380952381,0.09702380952380951,0.09702380952380951,0.10212585034013606,0.10882227891156462,0.1108064058956916,0.11616354875283444,0.11616354875283444,0.11616354875283444,0.11891080150008718,0.12146182190825043,0.1238427742892028,0.12495884571777424,0.1281101062219759,0.13108629669816638,0.1329659959462867,0.13385885308914383,0.13470919322519823,0.13470919322519823,0.13470919322519823,0.13545324084424587,0.13545324084424587,0.13545324084424587,0.13942149481249985,0.13942149481249985,0.13942149481249985,0.14001673290773795,0.1417448435068163,0.14304692684014958,0.14358805238127514,0.14358805238127514,0.1440982564629078,0.1450903199549713
stripe_descriptions + madreporite_descriptions + reticulation_descriptions,stripe_descriptions + madreporite_descriptions + reticulation_descriptions,3,61,46,36,1.0,0.043478260869565216,0.06521739130434782,0.06521739130434782,0.08695652173913043,0.13043478260869565,0.13043478260869565,0.1956521739130435,0.2608695652173913,0.30434782608695654,0.32608695652173914,0.34782608695652173,0.3695652173913043,0.3695652173913043,0.3695652173913043,0.3695652173913043,0.45652173913043476,0.5217391304347826,0.5869565217391305,0.6739130434782609,0.717391304347826,0.7391304347826086,0.7391304347826086,0.7608695652173914,0.7608695652173914,0.782608695652174,0.8043478260869565,0.8478260869565217,0.8478260869565217,0.8478260869565217,0.8695652173913043,0.8695652173913043,0.8913043478260869,0.9565217391304348,0.9782608695652174,1.0,1.0,0.043478260869565216,0.05434782608695652,0.05434782608695652,0.059782608695652176,0.06847826086956521,0.06847826086956521,0.07779503105590062,0.08594720496894409,0.09077812284334023,0.09295203588681848,0.09492832047179874,0.09673991467469728,0.09673991467469728,0.09673991467469728,0.09673991467469728,0.10217469728339293,0.10601101441894281,0.10948323664116502,0.11405989568006664,0.11623380872354487,0.11726900541091546,0.11726900541091546,0.11821418499503647,0.11821418499503647,0.11908375021242776,0.11991987061376556,0.12153017657189762,0.12153017657189762,0.12153017657189762,0.12225481425305704,0.12225481425305704,0.122934162079144,0.12491044666412422,0.12554983285338253,0.1261709508658049,0.1261709508658049
stripe_descriptions + madreporite_descriptions + arm color,stripe_descriptions + madreporite_descriptions + arm color,3,61,54,36,1.0,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.09259259259259259,0.14814814814814814,0.24074074074074073,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.2777777777777778,0.3333333333333333,0.37037037037037035,0.48148148148148145,0.5370370370370371,0.5370370370370371,0.5370370370370371,0.5370370370370371,0.5925925925925926,0.6111111111111112,0.6296296296296297,0.7037037037037037,0.7407407407407407,0.7962962962962963,0.7962962962962963,0.8333333333333334,0.8333333333333334,0.8703703703703703,0.8888888888888888,0.9259259259259259,0.9444444444444444,0.9629629629629629,0.9814814814814815,0.9814814814814815,0.9814814814814815,1.0,0.0,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.029629629629629627,0.03888888888888889,0.05211640211640211,0.054431216931216934,0.054431216931216934,0.054431216931216934,0.056114718614718624,0.060744348244348254,0.0635933510933511,0.07152985902985906,0.07523356273356276,0.07523356273356276,0.07523356273356276,0.07523356273356276,0.07815753934174988,0.0790834652676758,0.07996529948284335,0.0833323028498467,0.08494260880797878,0.0872574236227936,0.0872574236227936,0.08868192504729501,0.08868192504729501,0.09022513492383821,0.09086370452792505,0.09209827242915962,0.09269564399427312,0.09327434769797682,0.09383551492581071,0.09383551492581071,0.09383551492581071,0.09434991821799178
stripe_descriptions + reticulation_descriptions + arm color,stripe_descriptions + reticulation_descriptions + arm color,3,61,54,36,1.0,0.018518518518518517,0.037037037037037035,0.07407407407407407,0.09259259259259259,0.12962962962962962,0.14814814814814814,0.2037037037037037,0.2037037037037037,0.24074074074074073,0.2962962962962963,0.3148148148148148,0.3148148148148148,0.3148148148148148,0.48148148148148145,0.5,0.5370370370370371,0.5740740740740741,0.5925925925925926,0.6111111111111112,0.6296296296296297,0.6481481481481481,0.6666666666666666,0.6851851851851852,0.7592592592592593,0.7592592592592593,0.7592592592592593,0.7962962962962963,0.8148148148148148,0.8333333333333334,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9259259259259259,0.9629629629629629,1.0,1.0,0.018518518518518517,0.027777777777777776,0.040123456790123455,0.044753086419753084,0.052160493827160495,0.055246913580246915,0.06318342151675485,0.06318342151675485,0.0672986478542034,0.07285420340975897,0.07453770509326064,0.07453770509326064,0.07453770509326064,0.08644246699802258,0.08767703489925716,0.08999184971407198,0.09217049895154472,0.09319930553590687,0.09417396440530258,0.0950998903312285,0.09598172454639604,0.09682347538814688,0.09762862836721291,0.10071504812029931,0.10071504812029931,0.10071504812029931,0.10208679023278217,0.10274816589415783,0.10338673549824468,0.10541495419313003,0.10541495419313003,0.10541495419313003,0.10653728864879781,0.1076266132675342,0.10868481432573525,0.10868481432573525
rosette_descriptions + disk color + madreporite_descriptions,rosette_descriptions + disk color + madreporite_descriptions,3,61,56,36,1.0,0.10714285714285714,0.21428571428571427,0.25,0.25,0.26785714285714285,0.26785714285714285,0.3392857142857143,0.39285714285714285,0.44642857142857145,0.5,0.5357142857142857,0.5714285714285714,0.5892857142857143,0.625,0.6607142857142857,0.75,0.8035714285714286,0.8214285714285714,0.8214285714285714,0.8392857142857143,0.875,0.9107142857142857,0.9107142857142857,0.9107142857142857,0.9285714285714286,0.9464285714285714,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9821428571428571,1.0,1.0,0.10714285714285714,0.16071428571428573,0.17261904761904762,0.17261904761904762,0.17619047619047618,0.17619047619047618,0.18639455782312922,0.1930909863945578,0.19904336734693873,0.2044005102040816,0.20764726345083484,0.21062345392702533,0.2119970803006517,0.21454810070881497,0.21692905308976734,0.22250941023262447,0.22566067073682614,0.22665273422888962,0.22665273422888962,0.2275455913717468,0.22924627164385564,0.23086964826723225,0.23075318863990305,0.23075318863990305,0.23146747435418874,0.23215428754100192,0.2328156632023776,0.2328156632023776,0.2328156632023776,0.2334109012976157,0.2334109012976157,0.2334109012976157,0.2334109012976157,0.2334109012976157,0.23392110537924835,0.23392110537924835
rosette_descriptions + disk color + reticulation_descriptions,rosette_descriptions + disk color + reticulation_descriptions,3,61,56,36,1.0,0.16071428571428573,0.21428571428571427,0.25,0.26785714285714285,0.26785714285714285,0.26785714285714285,0.375,0.42857142857142855,0.48214285714285715,0.5178571428571429,0.5178571428571429,0.5357142857142857,0.5535714285714286,0.5714285714285714,0.625,0.6964285714285714,0.6964285714285714,0.75,0.8035714285714286,0.8214285714285714,0.8214285714285714,0.875,0.875,0.875,0.875,0.875,0.8928571428571429,0.9107142857142857,0.9107142857142857,0.9107142857142857,0.9285714285714286,0.9464285714285714,0.9821428571428571,0.9821428571428571,1.0,1.0,0.16071428571428573,0.1875,0.1994047619047619,0.20386904761904762,0.20386904761904762,0.20386904761904762,0.21917517006802717,0.22587159863945575,0.23182397959183668,0.2353954081632652,0.2353954081632652,0.2368835034013605,0.23825712977498686,0.23953263997906846,0.24310406855049704,0.24756835426478277,0.24756835426478277,0.2505445447409732,0.2533640936131537,0.2541577444068045,0.2541577444068045,0.2565928093418694,0.2565928093418694,0.2565928093418694,0.2565928093418694,0.2565928093418694,0.25725418500324504,0.2578919401052858,0.2578919401052858,0.2578919401052858,0.2584679769716453,0.259026012685931,0.26010826376818214,0.26010826376818214,0.2606184678498148,0.2606184678498148
rosette_descriptions + disk color + arm color,rosette_descriptions + disk color + arm color,3,61,56,36,1.0,0.10714285714285714,0.17857142857142858,0.19642857142857142,0.25,0.30357142857142855,0.3392857142857143,0.35714285714285715,0.375,0.44642857142857145,0.48214285714285715,0.48214285714285715,0.48214285714285715,0.5,0.5178571428571429,0.5178571428571429,0.5357142857142857,0.5357142857142857,0.5892857142857143,0.6607142857142857,0.6785714285714286,0.7321428571428571,0.7678571428571429,0.8035714285714286,0.8214285714285714,0.875,0.9107142857142857,0.9107142857142857,0.9107142857142857,0.9107142857142857,0.9107142857142857,0.9285714285714286,0.9464285714285714,0.9642857142857143,0.9642857142857143,1.0,1.0,0.10714285714285714,0.14285714285714285,0.1488095238095238,0.16220238095238093,0.17291666666666666,0.1788690476190476,0.18142006802721086,0.1836522108843537,0.19158871882086165,0.1951601473922902,0.1951601473922902,0.1951601473922902,0.1965337737659166,0.19780928396999825,0.19780928396999825,0.19892535539856968,0.19892535539856968,0.2019015458747601,0.20566094437100071,0.20655380151385785,0.2091048219220211,0.21072819854539773,0.2122809935764536,0.21302504119550122,0.2151678983383583,0.2165415247119847,0.2165415247119847,0.2165415247119847,0.2165415247119847,0.2165415247119847,0.2172684283766764,0.21782646409096212,0.21836758963208763,0.21836758963208763,0.21938799779535295,0.21938799779535295
rosette_descriptions + madreporite_descriptions + reticulation_descriptions,rosette_descriptions + madreporite_descriptions + reticulation_descriptions,3,61,55,36,1.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.14545454545454545,0.18181818181818182,0.2,0.2727272727272727,0.38181818181818183,0.4909090909090909,0.5636363636363636,0.6,0.6545454545454545,0.6909090909090909,0.7272727272727273,0.7818181818181819,0.8181818181818182,0.8181818181818182,0.8545454545454545,0.8909090909090909,0.8909090909090909,0.8909090909090909,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9454545454545454,0.9454545454545454,0.9454545454545454,0.9454545454545454,0.9454545454545454,0.9636363636363636,0.9636363636363636,1.0,1.0,1.0,1.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.10454545454545454,0.11181818181818183,0.11484848484848484,0.12523809523809523,0.13887445887445887,0.15099567099567102,0.15826839826839822,0.1615741833923652,0.16611963793781975,0.16891684073502253,0.17151424333242513,0.17515060696878876,0.17742333424151602,0.17742333424151602,0.17944353626171805,0.18101564836014594,0.18101564836014594,0.18101564836014594,0.18184209464113765,0.18184209464113765,0.18184209464113765,0.18184209464113765,0.18324069603973905,0.18324069603973905,0.18324069603973905,0.18324069603973905,0.18324069603973905,0.1838272063036687,0.1838272063036687,0.1849291346783243,0.1849291346783243,0.1849291346783243,0.1849291346783243
